"T:\user\dev\src\python\AIKIF\build\lib\aikif\lib\cls_goal_money.py","cls_goal_money.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\lib","15-02-28","1619",
"T:\user\dev\src\python\AIKIF\build\lib\aikif\lib\cls_file.py","cls_file.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\lib","15-05-19","6998",
"T:\user\dev\src\python\AIKIF\build\lib\aikif\lib\cls_plan_BDI.py","cls_plan_BDI.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\lib","15-05-20","5546",
"T:\user\dev\src\python\AIKIF\build\lib\aikif\examples\core_data_usage.py","core_data_usage.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\examples","15-04-12","1141",
"T:\user\dev\src\python\AIKIF\build\lib\aikif\examples\happiness_solver.py","happiness_solver.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\examples","15-03-01","1650",
"T:\user\dev\src\python\AIKIF\build\lib\aikif\examples\ex_index_mydocs.py","ex_index_mydocs.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\examples","15-03-01","1653",
"T:\user\dev\src\python\AIKIF\build\lib\aikif\examples\puzzle_missions_canninballs.py","puzzle_missions_canninballs.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\examples","15-03-01","7822",
"T:\user\dev\src\python\AIKIF\build\lib\aikif\examples\example.py","example.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\examples","15-03-20","3693",
"T:\user\dev\src\python\AIKIF\build\lib\aikif\examples\diary.py","diary.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\examples","15-05-20","1607",
"T:\user\dev\src\python\AIKIF\build\lib\aikif\examples\game_of_life_console.py","game_of_life_console.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\examples","15-03-01","2635",
"T:\user\dev\src\python\AIKIF\build\lib\aikif\examples\finance_example.py","finance_example.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\examples","15-03-01","3513",
"T:\user\dev\src\python\AIKIF\build\lib\aikif\examples\document_AIKIF.py","document_AIKIF.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\examples","15-05-12","10302",
"T:\user\dev\src\python\AIKIF\build\lib\aikif\examples\maths_fermat_brute_force.py","maths_fermat_brute_force.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\examples","15-03-01","4583",
"T:\user\dev\src\python\AIKIF\build\lib\aikif\examples\world_generator.py","world_generator.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\examples","15-03-01","2117",
"T:\user\dev\src\python\AIKIF\build\lib\aikif\toolbox\network_tools.py","network_tools.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\toolbox","15-05-20","3432",
"T:\user\dev\src\python\AIKIF\build\lib\aikif\toolbox\game_board_utils.py","game_board_utils.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\toolbox","14-06-15","1752",
"T:\user\dev\src\python\AIKIF\build\lib\aikif\toolbox\cls_grid_life.py","cls_grid_life.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\toolbox","15-03-01","5171",
"T:\user\dev\src\python\AIKIF\build\lib\aikif\toolbox\image_tools.py","image_tools.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\toolbox","15-04-16","13691",
"T:\user\dev\src\python\AIKIF\build\lib\aikif\toolbox\Toolbox.py","Toolbox.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\toolbox","15-03-19","3668",
"T:\user\dev\src\python\AIKIF\build\lib\aikif\toolbox\crypt_utils.py","crypt_utils.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\toolbox","15-05-20","4552",
"T:\user\dev\src\python\AIKIF\build\lib\aikif\toolbox\data_structures.py","data_structures.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\toolbox","15-02-09","4633",
"T:\user\dev\src\python\AIKIF\build\lib\aikif\toolbox\solve_knapsack.py","solve_knapsack.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\toolbox","14-04-24","3733",
"T:\user\dev\src\python\AIKIF\build\lib\aikif\toolbox\algebra.py","algebra.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\toolbox","15-01-06","766",
