"num","subject","predicate","object"
"6023","AbkhazLanguage","rdf-schema#comment","A language of the northern Caucasus group."
"6024","HollowCylindricalObject","rdf-schema#subClassOf","SolidTangibleThing"
"6025","AccessoryFn-Artifact","resultIsa","ExistingObjectType"
"6026","Abdicating","rdf-schema#comment","A collection of events; a subcollection of #$Resigning. In each #$Abdicating, someone gives up, such as power, as of monarchs and emperors, or duties and obligations."
"6027","abnormal","sharedNotes","NoteOnExceptionsAndOldConclusions"
"6028","21cSagemanDataGroup","22-rdf-syntax-ns#type","NonAbducibleCollection"
"6029","Course-Academic","rdf-schema#subClassOf","Education"
"6030","SKSIDataTypeDescriptions-Topic","22-rdf-syntax-ns#type","KBDependentCollection"
"6031","ConceptualWork","facets-Generic","ConceptualWorkTypeByCreator"
"6032","TelevisionSet","rdf-schema#subClassOf","ManufacturedGoods"
"6033","AccountManager","rdf-schema#subClassOf","Manager"
"6034","SmoothBoreWeapon","prettyString","smooth bore weapons"
"6035","AastromBiosciencesInc","22-rdf-syntax-ns#type","PubliclyHeldCorporation"
"6036","SimulationGameProgram","prettyString-Canonical","simulation game"
"6037","AspatialInformationStore","rdf-schema#comment","A specialization of #$AspatialThing, #$IntangibleIndividual, and #$InformationStore.  #$AspatialInformationStore is the collection of all information stores that have no spatial location.  Specializations of #$AspatialInformationStore include #$ConceptualWork, #$Microtheory, #$AbstractInformationStructure, and #$FieldOfStudy.  Although no instance of #$AspatialInformationStore has a spatial location, some instances can have multiple spatio-temporal "embodiments". For example, an instance of #$PropositionalInformationThing may be the content of several concrete documents, such as several instances of #$BookCopy (see #$containsInfoPropositional-IBT); and several distinct events, such as spoken utterances, may have a certain unique #$Proposition as their content (see #$containsInformation)."
"6038","AcesTheCompleteCollectorsEdition-TheGame","22-rdf-syntax-ns#type","SimulationGameProgram"
"6039","negationPreds","22-rdf-syntax-ns#type","owl#TransitiveProperty"
"6040","SkeletalMuscle","rdf-schema#subClassOf","StriatedMuscle"
"6041","PropositionalConceptualWork","prettyString-Canonical","written work"
"6042","Mortar-120mm-Standard","22-rdf-syntax-ns#type","WeaponType"
"6043","AcademyAwardFn","resultIsaArg","1"
"6044","ABNAMROHoldingNV","prettyString-Canonical","ABNAMRO Holding NV"
"6045","IntelligentAgent","facets-Generic","PersonTypeByMentalFeature"
"6046","academicCourseLevel","rdf-schema#range","CourseTypeByLevel"
"6047","AccessingAnIBT","22-rdf-syntax-ns#type","InformationAndCWs-Topic"
"6048","typedGenlPreds","22-rdf-syntax-ns#type","TaxonomicSlotForPredicates"
"6049","ComputerHardwareTypeByBrandVersion","22-rdf-syntax-ns#type","SecondOrderCollection"
"6050","PartsOfOrganizations-Organization-Topic","prettyString-Canonical","parts of organizations organization topic"
"6051","MicrosoftComputerProgram","22-rdf-syntax-ns#type","ComputerProgramTypeByCreator"
"6052","Ably-TheSuffix","quotedIsa","NLMorphologyTerm"
"6053","ComputerFile-AIS","rdf-schema#comment","A specialization of #$DataStream (q.v.).  Each instance of #$ComputerFile-AIS is an abstract series of bits encoding some information and conforming to some file system protocol.  The instantiation (see #$fileCopies) of this abstract series of bits (e.g. on magnetic media) is a #$ComputerFileCopy (q.v.)."
"6054","PrintingProgram","prettyString-Canonical","printing program"
"6055","WordNetWorkflowConstant-NotFullyReviewed","22-rdf-syntax-ns#type","CycLExpressionType"
"6056","ApplicationAccount","22-rdf-syntax-ns#type","ObjectType"
"6057","AbuMusaIncidentMt","rdf-schema#comment","."
"6058","208MotorizedRifleDivision-RRS","prettyString-Canonical","208th MRD"
"6059","Abdomen","22-rdf-syntax-ns#type","SpatiallyDisjointObjectType"
"6060","AccessSoftwareInc","prettyString-Canonical","Access Software"
"6061","accessoryFor-Activity","22-rdf-syntax-ns#type","AsymmetricBinaryPredicate"
"6062","AbstractLexiconSpecification","prettyString-Canonical","abstract lexicon specification"
"6063","oldConstantName","quotedArgument","1"
"6064","85MMSmoothBoreCannon","prettyString","85 millimeter smooth bore cannon"
"6065","AdjustableRateLoan-ConsistentAdjustmentPeriod","rdf-schema#comment","The collection of instances of #$AdjustableRateLoan that have a consistent adjustment period (c.f., #$adjustmentPeriod), e.g., the interest rate adjusts every 6 months."
"6066","MusicalInstrument","rdf-schema#comment","or pre-programmed to produce music or musical sounds -- the device loses some of its instrument-like quality, and some automated uses may be abnormal cases of `playing' an instrument.  An older but analogous example is: player pianos.  If the device is pre-programmed so that humans can't direct the music at all, then the device is not a musical instrument (but a musical device) -- for example, music boxes.  Also excluded from #$MusicalInstrument are devices which produce music `at random' (such as wind chimes).  Devices such as radios, tape decks, CD players, which are used to play wholly pre-recorded or otherwise other-controlled music, are also not included in this collection."
"6067","HollowCylindricalObject","owl#disjointWith","SheetOfSomeStuff"
"6068","TrainingCamp","rdf-schema#subClassOf","HumanlyOccupiedSpatialObject"
"6069","AccruingInterestOnASavingsAccount","rdf-schema#comment","The collection of all instances of #$AccruingInterest in which the account that interest is credited to is an instance of #$SavingsAccount."
"6070","ComputerProgramCopy","rdf-schema#subClassOf","ComputerCodeCopy"
"6071","AccessingAnIBT","owl#disjointWith","ChangeInUserRights"
"6072","ComputerProgram-CW","facets-Generic","ComputerProgramTypeByDistribution"
"6073","Abatis","22-rdf-syntax-ns#type","FirstOrderCollection"
"6074","21cTestGroup2-6","22-rdf-syntax-ns#type","Group"
"6075","Platform-Military","22-rdf-syntax-ns#type","SpatiallyDisjointObjectType"
"6076","SiblingDisjointCollectionType","22-rdf-syntax-ns#type","FacetingCollectionType"
"6077","arg2Genl","22-rdf-syntax-ns#type","NonAbduciblePredicate"
"6078","AfghanPerson","prettyString","Afghan people"
"6079","AbdominalCavity","22-rdf-syntax-ns#type","SpatiallyDisjointObjectType"
"6080","1YearAdjustableRateLoan","prettyString","12 month adjustable rate loan"
"6081","touchesAtEnd","rdf-schema#subPropertyOf","touches"
"6082","21cSagemanDataGroup2","22-rdf-syntax-ns#type","owl#Class"
"6083","List","prettyString-Canonical","List"
"6084","CommercialServiceOrganization","quotedIsa","TerrorismOntologyConstant"
"6085","ConfiguringProgram","22-rdf-syntax-ns#type","KEClarifyingCollectionType"
"6086","Accompaniment","prettyString","co occurs"
"6087","AnalystDatabaseMt","genlMt","SAICCounterTDBCollectorMt"
"6088","AbutilonEremitopetalum","22-rdf-syntax-ns#type","Endangered-OrganismTypeByExistentialThreatLevel"
"6089","BinaryFunction","rdf-schema#comment","A specialization of both #$BinaryRelation and #$Function-Denotational.  An instance of #$Function-Denotational FUNC is an instance of #$BinaryFunction if and only if FUNC has an #$arity of 2."
"6090","ComputerManufacturer","prettyString-Canonical","computer manufacturer"
"6091","UnderwaterTopographicalFeature","rdf-schema#subClassOf","UnderwaterLocation"
"6092","1ByteIntegerDatatype","prettyString-Canonical","1-byte integer"
"6093","IslamicNationalist","prettyString-Canonical","Islamic nationalist"
"6094","Credential","owl#disjointWith","TradeableSecurity"
"6095","AbdulRasoolSayyaf","prettyString-Canonical","Abdul Rasool Sayyaf"
"6096","MedicalTreatmentEvent","prettyString","treat"
"6097","accountSystemAccessed","prettyString-Canonical","Account System Accessed"
"6098","aboardTransporter","22-rdf-syntax-ns#type","CoexistingObjectsPredicate"
"6099","ClimateConcept","prettyString","climate concepts"
"6100","above-Directly","negationInverse","above-Directly"
"6101","3-DUltraPinballTheLostContinent-TheGame","22-rdf-syntax-ns#type","ActionGameProgram"
"6102","AbducensNerve","22-rdf-syntax-ns#type","SymmetricAnatomicalPartType"
"6103","AbdelRahmanShrewi","prettyString","Shrewi"
"6104","above-Directly","22-rdf-syntax-ns#type","CoexistingObjectsPredicate"
"6105","Accusing","prettyString","will have accused"
"6106","ProperNameString","prettyString-Canonical","proper name string"
"6107","091401hj_htmMt","genlMt","LDSCDemonstrationSpindleHeadMt"
"6108","6MonthAdjustableRateLoan","rdf-schema#subClassOf","AdjustableRateLoan-ConsistentAdjustmentPeriod"
"6109","IonicDecomposableCompoundType","rdf-schema#comment","A specialization of ChemicalCompoundTypeByChemicalSpecies.  Each instance of #$IonicDecomposableCompoundType is a type of compound whose instances decomposes under certain conditions in positively and negatively charged ions.  #$IonicDecomposableCompoundType is a generalization of #$IonicCompoundType (those compounds of ions that form in three-dimensional blocks) and of compounds formed from a hydrogen ion [#$HydrogenPlusIon] and an anion, including #$AcidType-Strong. Note that strong acids can exist in molecular form (e.g., as gases) even though they dissolve into ions in aqueous solution."
"6110","SiblingDisjointCollectionType","rdf-schema#comment","code>.   
<p>
For example, in #$BiologyMt both #$Person and #$Dog are instances of the  sibling-disjoint collection type #$BiologicalSpecies, while neither  (#$genls #$Person #$Dog) nor (#$genls #$Dog #$Person) nor  (#$siblingDisjointExceptions #$Person #$Dog) is known to hold in that  context; consequently, (#$disjointWith #$Person #$Dog) holds by default  in #$BiologyMt.  Instances of #$SiblingDisjointCollectionType include  #$BiologicalTaxon (and its specializations), #$OrganismPartType, and #$RelationshipTypeByArity.
<p>
See the generalization #$SiblingDisjointSetOrCollectionType.  Also cf. the stronger notion of #$DisjointCollectionType."
"6111","accessToTypeExpected","22-rdf-syntax-ns#type","FirstOrderCollectionPredicate"
"6112","7thHeaven-TheTVShow","prettyString-Canonical","7th Heaven"
"6113","accessToTypeNotAmenable","prettyString-Canonical","Access To Type Not Amenable"
"6114","3-DUltraPinball2CreepNight-TheGame","22-rdf-syntax-ns#type","UnversionedProgram"
"6115","2AMInc","22-rdf-syntax-ns#type","Individual"
"6116","ProgramObject","rdf-schema#subClassOf","ComputerAIS"
"6117","above-Generally","22-rdf-syntax-ns#type","CoexistingObjectsPredicate"
"6118","Administrator","22-rdf-syntax-ns#type","FirstOrderCollection"
"6119","objectFoundInLocation","rdf-schema#subPropertyOf","temporallyCoexist"
"6120","AcetylsalicylicAcid","prettyString","acetylsalicylic acid"
"6121","20BroadStreet","22-rdf-syntax-ns#type","CommercialFacility"
"6122","125MMSmoothBoreCannon","prettyString","125 millimeter smooth bore cannon"
"6123","3DPinball-TheProgram","22-rdf-syntax-ns#type","LocalProgram"
"6124","ThrillerMovie","prettyString","thriller movies"
"6125","ManufacturedGoodsType","22-rdf-syntax-ns#type","SecondOrderCollection"
"6126","105MMRifledBoreCannon","prettyString","105 millimeter rifled gun"
"6127","AaronLohr","22-rdf-syntax-ns#type","Individual"
"6128","AbstractIndividual","prettyString","articles that is also abstract thing"
"6129","AuthorizedAgreement","rdf-schema#comment","A specialization of #$Agreement.  Each instance of #$Agreement is a generic agreement that is authorized by one of the agreeing parties (typically by the issuer of the document embodying the agreement).  #$AuthorizedAgreements are generic in the sense that their authorizing agents are party to many similar agreements; for that reason, an #$AuthorizedAgreement is typically given a unique identification number.  Notable positive examples include bank accounts, driver's licenses, and stock certificates."
"6130","133SignalsBatt-RRS","22-rdf-syntax-ns#type","BlueUnit"
"6131","UnitDiscourseStructure","rdf-schema#subClassOf","AbstractStructure"
"6132","AaronLohr","22-rdf-syntax-ns#type","ActorInMovies"
"6133","3dSystemsCorporation","22-rdf-syntax-ns#type","Individual"
"6134","Movement-Rotation","22-rdf-syntax-ns#type","QAClarifyingCollectionType"
"6135","SmoothBoreWeapon","22-rdf-syntax-ns#type","KEClarifyingCollectionType"
"6136","KBContentTest-FullySpecified","rdf-schema#subClassOf","StructurallySpecificWork"
"6137","AcadiaNationalPark","prettyString-Canonical","Acadia"
"6138","DesktopEnvironmentProgram","prettyString-Canonical","desktop environment program"
"6139","DeskWorker","rdf-schema#subClassOf","PersonWithOccupation"
"6140","BinaryFunction","prettyString","two-place functions"
"6141","above-Directly","22-rdf-syntax-ns#type","RelativeLocationalPredicate"
"6142","091401hj_htmMt","22-rdf-syntax-ns#type","PropositionalInformationThing"
"6143","2001-ASpaceOdyssey-TheBook","prettyString","2001: A Space Odyssey"
"6144","Acceleration","22-rdf-syntax-ns#type","UnitOfMeasureConcept"
"6145","PersonTypeByActivity","prettyString","types of person by activity"
"6146","DesktopEnvironmentProgram","rdf-schema#subClassOf","CommandInterpreter"
"6147","AccessingAnIBT","prettyString","access"
"6148","singleEntryFormatInArgs","22-rdf-syntax-ns#type","SpecificEntryFormatPredicate"
"6149","TransportationDevice","22-rdf-syntax-ns#type","ArtifactTypeByFunction"
"6150","FixedStructure","prettyString","fixed structures"
"6151","BiologicalFamily","prettyString","biological families"
"6152","NormativeSpecification","prettyString","design"
"6153","PhysiologicalConditionType","22-rdf-syntax-ns#type","FacetingCollectionType"
"6154","ShelterConstruction","owl#disjointWith","Shipyard"
"6155","Organism-Whole","22-rdf-syntax-ns#type","OrganismParts-Biology-Topic"
"6156","Abdicating","prettyString","will Abdicate"
"6157","SearchEngine","prettyString","warez search engines"
"6158","SignalsUnit-MilitarySpecialty","rdf-schema#subClassOf","ModernMilitaryUnit-Deployable"
"6159","AmateurVideoCamera","22-rdf-syntax-ns#type","SpatiallyDisjointObjectType"
"6160","ObjectType","facets-Generic","ObjectTypeTypeByStatusAfterEvent"
"6161","Company-MilitaryEchelon","rdf-schema#comment","A #$MilitaryUnitTypeByEchelon and a subcollection of #$ModernMilitaryOrganization. #$Company-MilitaryEchelon is and an instance of both #$USArmyEchelon and #$USMarineCorpsEchelon.  
<p>
In the US Army, a company consists of between 60 and 190 soldiers, and is typically made up of three to five platoons (see #$Platoon-MilitaryEchelon).  Two to five companies typically make up an army #$Battalion-MilitaryEchelon.
<p>
In the US Marine Corps, a company consists of roughly 240 marines, and is typically made up of four platoons.  Five companies typically make up a marine #$Battalion-MilitaryEchelon."
"6162","PhysiologicalConditionType","22-rdf-syntax-ns#type","BBNEntityType"
"6163","CotemporalPredicate","rdf-schema#subClassOf","SituationPredicate"
"6164","AcerComputer","22-rdf-syntax-ns#type","SpatiallyDisjointObjectType"
"6165","CalendarYear","rdf-schema#comment","A subcollection of #$Date (q.v.) and an instance of #$CalendarCoveringType (q.v.).  Each instance of #$CalendarYear is a year in some particular calendar.  Examples include #$TheYear1972 and (#$YearFn 2001).  Note that (as with any instance of an instance of calendar-covering-type) a given calendar-year is a temporally-continuous individual that occurs only _once_; e.g. it is not something that recurs each century or each millenium."
"6166","Freeware","22-rdf-syntax-ns#type","ComputerProgramTypeByDistribution"
"6167","GeopoliticalEntity","22-rdf-syntax-ns#type","GeopoliticalEntities-Geography-Topic"
"6168","Abyssinian-Cat","prettyString","Abyssinians"
"6169","7-ElevenInc","prettyString","7 Eleven, Inc."
"6170","3rdManeuverBrigade-RRS","22-rdf-syntax-ns#type","Individual"
"6171","Disgust","prettyString-Canonical","disgust"
"6172","Accompaniment","prettyString","co has occurred"
"6173","ObjectType","prettyString","object types"
"6174","7thLevelInc","22-rdf-syntax-ns#type","Individual"
"6175","1ByteIntegerDatatype","rdf-schema#subClassOf","IntegerComputerNumber"
"6176","NLMorphologyCollection","22-rdf-syntax-ns#type","AtemporalNecessarilyEssentialCollectionType"
"6177","AdultMaleHuman","prettyString","men"
"6178","AccessSoftwareInc","22-rdf-syntax-ns#type","SoftwareVendor"
"6179","ConceptualWork","rdf-schema#comment","A specialization of #$DevisedPracticeOrWork (q.v.).   Each instance of #$ConceptualWork is a partially abstract work (in the sense that each instance has a beginning in time, but lacks a location in space) which either has an associated #$AbstractInformationStructure (q.v.) or has a version with an associated #$AbstractInformationStructure.  Conceptual works or versions of conceptual works can be instantiated in instances of #$InformationBearingThing (q.v.); every such instantiation of a conceptual work will also be an instantiation of an instance of #$AbstractInformationStructure.  Notable specializations of #$ConceptualWork include #$ComputerProgram-CW, #$VisualWork, and #$Book-CW."
"6180","LegalAgreement","prettyString","legal agreements"
"6181","21cTestGroup2-10","22-rdf-syntax-ns#type","21cSagemanDataGroup2"
"6182","MotorizedRifleDivision","prettyString","motorized rifle divisions"
"6183","typedGenlPreds","rdf-schema#comment","code> holds."
"6184","AnalystDatabaseMt","genlMt","WorldWideWebURLMt"
"6185","Ablation","22-rdf-syntax-ns#type","ChangeOfState-Topic"
"6186","abbreviationForCompoundString","rdf-schema#domain","LexicalWord"
"6187","AccruingInterestOnASavingsAccount","prettyString","will have accrued interest on a savings account"
"6188","academicCourseLevel","rdf-schema#subPropertyOf","22-rdf-syntax-ns#type"
"6189","abutsSurface","rdf-schema#comment","(#$abutsSurface OBJ1 OBJ2) means that an end of #$LongAndThin OBJ1 is in contact with the surface of OBJ2."
"6190","intervalEntryFormatInArgs","22-rdf-syntax-ns#type","SpecificEntryFormatPredicate"
"6191","containsInformationAbout-Focally","rdf-schema#range","owl#Thing"
"6192","23rdArmoredDivision","22-rdf-syntax-ns#type","ArmoredDivision"
"6193","ToxinBioAgentType","typeGenls","BiologicalToxin"
"6194","AuthorizedAgreement","22-rdf-syntax-ns#type","ObjectType"
"6195","AAAI","prettyString-Canonical","AAAI"
"6196","accessSlotForType","arity","2"
"6197","AcademicComposition","rdf-schema#subClassOf","PropositionalConceptualWork"
"6198","3DOCompany","prettyString-Canonical","3DO Company"
"6199","EngineeringUnit-MilitarySpecialty","22-rdf-syntax-ns#type","BPVAgentType"
"6200","accountFullName","rdf-schema#range","CharacterString"
"6201","ShelterConstruction","owl#disjointWith","MeasuringDevice"
"6202","DerivedMeasurableQuantityType","rdf-schema#subClassOf","MeasurableQuantityType"
"6203","accessibleDiscourseReferentInUDS","rdf-schema#subPropertyOf","availableCoreferentInUDS"
"6204","208thArtyRegt-RRS","22-rdf-syntax-ns#type","FieldArtilleryUnit-MilitarySpecialty"
"6205","701PennsylvaniaAvenueRestaurantAndBar-FoodServiceEstablishment","prettyString-Canonical","701 Pennsylvania Avenue Restaurant & Bar"
"6206","PunkMusicPerformer","rdf-schema#comment","The collection of individuals or groups that perform punk rock."
"6207","IndividualDenotingFunction","rdf-schema#comment","The subcollection of #$Function-Denotational whose instances, when applied to any appropriate
(sequence of) arguments, return instances of #$Individual.  Examples include #$PerimeterFn, #$GovernmentFn, and #$CavityInteriorRegionFn. See also the collections #$CollectionDenotingFunction and #$SetDenotingFunction."
"6208","PunkMusicPerformer","22-rdf-syntax-ns#type","MusicalPerformanceAgentTypeByGenre"
"6209","accedingTo","prettyString-Canonical","Acceding To"
"6210","List","rdf-schema#subClassOf","Tuple"
"6211","over-UnderspecifiedLocation","rdf-schema#comment","(#$over-UnderspecifiedLocation ACT LOC) states that an abstract
locational relation holds between ACT and LOC, where LOC is a
#$Location-Underspecified and ACT is some action requiring some kind of
abstract 'floor' or lower boundary. We can say 'the path went over the
mountain', 'the game went over 90 minutes' (90 minutes being an abstract
location by virtue of being an abstract container), etc."
"6212","CotemporalPredicate","22-rdf-syntax-ns#type","KEClarifyingCollectionType"
"6213","20thCenturyTriviaChallenge-TheGame","prettyString-Canonical","the game 20th Century Trivia Challenge"
"6214","CommercialOrganization","22-rdf-syntax-ns#type","QAClarifyingCollectionType"
"6215","above-Overhead","negationPreds","touches"
"6216","FileTranslationProgram","rdf-schema#comment","The subcollection of #$ComputerProgram-CWs whose instantiations alter the #$ComputerFileTypeByFormat of instances of #$ComputerFileCopy in some way. Typically instances of this collection will be programs which translate a file from one file format to another (#$JPEGFile to #$GIFFile for example).  The basic data is preserved in the translation, only the format in which the data is saved is changed."
"6217","AbsorptionEvent","owl#disjointWith","ConsciousActivity"
"6218","MotorizedRifleDivision","rdf-schema#subClassOf","RifleUnit-MilitarySpecialty"
"6219","MSWindowsApplication","22-rdf-syntax-ns#type","AtemporalNecessarilyEssentialCollectionType"
"6220","FluidFlow-Complete","rdf-schema#subClassOf","Translation-Complete"
"6221","AboveFreezingOnEarth","prettyString","more above freezing"
"6222","AbgenixInc","prettyString-Canonical","Abgenix Inc"
"6223","Mortar-120mm-Standard","rdf-schema#comment","A mortar which fires 120mm shells."
"6224","TVSeriesProduct","22-rdf-syntax-ns#type","AtemporalNecessarilyEssentialCollectionType"
"6225","AcademyAward","prettyString-Canonical","Academy Award"
"6226","SystemicVein","rdf-schema#comment","The collection of all #$Veins which drain #$DeoxygenatedBlood towards the #$Heart (the right #$VentricleOfHeart).  This includes all #$Veins except pulmonary veins (#$PulmonaryVein-Generic) which carry #$OxygenatedBlood and those in the #$HepaticPortalVein system which drain towards the #$Liver."
"6227","Accwiz-TheProgram","22-rdf-syntax-ns#type","UtilityProgram"
"6228","LocalProgram","22-rdf-syntax-ns#type","ObjectType"
"6229","Actor","22-rdf-syntax-ns#type","ExistingObjectType"
"6230","ProvingGround","rdf-schema#subClassOf","NonNaturalThing"
"6231","FieldArtilleryUnit-MilitarySpecialty","rdf-schema#subClassOf","ModernMilitaryUnit-Deployable"
"6232","intendedMaleficiary","rdf-schema#subPropertyOf","against-Underspecified"
"6233","Credential","22-rdf-syntax-ns#type","QAClarifyingCollectionType"
"6234","FixedSizeComputerDatatypeType","prettyString-Canonical","fixed-size data type"
"6235","SocialGathering","prettyString","more social"
"6236","Profits","prettyString","positive monetary income received by a business"
"6237","ThingByNormalityInContext","rdf-schema#comment","The collection of types of things by their normality in some (normally) highly restrained context.  The context need not be reified, but merely implied by the predicate (#$normalityOfThing or #$normalityForAgent) used for attributing such a normality to the thing.  Normality is (at least currently) a squishily-defined concept, and it is certainly dependent on the observer and context about which the assertion is made.  Normality is different from but related to frequency (e.g. #$frequencyOfActionType, #$Frequency). For example, I might see my pet exotic fish every day, but the fish still is #$Exotic-Unusual in Austin, although it may not be on a Belizian reef.  To make assertions involving normality, use #$normalityOfThing or #$normalityForAgent."
"6238","SearchEngine","prettyString","webferrets"
"6239","9003Inc","prettyString-Canonical","9003inc."
"6240","Event","quotedIsa","WordNetWorkflowConstant-NotFullyReviewed"
"6241","AcademyAward","prettyString","Oscars"
"6242","Analgesic","prettyString","analgesics"
"6243","SearchEngine","prettyString","web-search engines"
"6244","SearchEngine","prettyString","web-search engine"
"6245","claimsResponsible","rdf-schema#subPropertyOf","containsInformationAbout-Focally"
"6246","Reasoning","prettyString","line of reasoning"
"6247","PoisoningTypeByAgentType","prettyString","types of poisoning"
"6248","989Studios","prettyString-Canonical","989 Studios"
"6249","AbsolutePower-TheMovie","22-rdf-syntax-ns#type","Individual"
"6250","SpatialThing-Localized","rdf-schema#subClassOf","TemporallyExistingThing"
"6251","Disgust","22-rdf-syntax-ns#type","SomeEmotionsAboutAttractionAndDislike-Emotion-Topic"
"6252","AAAIPress","22-rdf-syntax-ns#type","Organization"
"6253","AbductorDigitiMinimi","rdf-schema#comment","The #$Collection of all instances of #$AbductorDigitiMinimi #$Muscle.  The #$AbductorDigitiMinimi abducts the #$LittleFinger away from the other #$Fingers parallel to the #$PalmOfHand."
"6254","ComputerProgram-CW","prettyString","prog"
"6255","AbyssIncidentAtEuropa-TheGame","prettyString-Canonical","Abyss: Incident at Europa"
"6256","7-TheDigit","prettyString-Canonical","the numeral 7"
"6257","GeneralizedTransfer","prettyString-Canonical","transfer"
"6258","LinguisticExpressionPeg","prettyString","pegs"
"6259","AccessingAFile","22-rdf-syntax-ns#type","ComputerActivityType"
"6260","SaudiPerson","prettyString","Saudi people"
"6261","GenericQuantity","prettyString","Extent"
"6262","28DaysLater-TheMovie","22-rdf-syntax-ns#type","Individual"
"6263","readableByNotAmenable-Type","rdf-schema#domain","FirstOrderCollection"
"6264","DeAdjectivalAdverbProducingSuffix","22-rdf-syntax-ns#type","NLMorphologyCollection"
"6265","AcceleratedX-TheProgram","22-rdf-syntax-ns#type","Individual"
"6266","Shortage","prettyString-Canonical","shortage"
"6267","FinancialOrganization","rdf-schema#subClassOf","Organization"
"6268","readableByNotAmenable-Type","arity","2"
"6269","Powder","rdf-schema#subClassOf","Opaque"
"6270","AbradingSomething","prettyString","abrasion"
"6271","AccountSystemFn","prettyString-Canonical","Account System Fn"
"6272","ComputerWallpaperFile","prettyString","wall papers"
"6273","3DUltraMiniGolf-TheGame","22-rdf-syntax-ns#type","ActionGameProgram"
"6274","602ProLANSUITE2000a-TheProgram","22-rdf-syntax-ns#type","ServerProgram"
"6275","AcceptingAnInvitation","prettyString-Canonical","accepting an invitation"
"6276","802-11WirelessLANProtocol","22-rdf-syntax-ns#type","PhysicalLayerProtocol"
"6277","AccessoryNerve","prettyString","spinal accessory nerves"
"6278","3086VBC352-3-TheSoftwarePatch","22-rdf-syntax-ns#type","Individual"
"6279","Place","prettyString","spots"
"6280","LinguisticExpressionPeg","rdf-schema#subClassOf","ContextualizedInformationStructure"
"6281","CommandUnit-MilitarySpecialty","22-rdf-syntax-ns#type","GenericMilitaryOrganizations-Organization-Topic"
"6282","PortableObject","prettyString-Canonical","portable object"
"6283","LatitudeLine","prettyString","Parallel"
"6284","movesWith","rdf-schema#subPropertyOf","temporallyCoexist"
"6285","AccessingScriptType","owl#disjointWith","MicrotheoryType"
"6286","AbductingSomeone","prettyString","have snatched"
"6287","CommercialOrganization","prettyString","commercial organisation"
"6288","Poisoning","prettyString","poisoned"
"6289","typedGenlPreds","rdf-schema#subPropertyOf","rdf-schema#subPropertyOf"
"6290","aboardTransporter","rdf-schema#subPropertyOf","objectFoundInLocation"
"6291","8MMCamcorder","rdf-schema#subClassOf","ManufacturedGoods"
"6292","ShelterConstruction","rdf-schema#subClassOf","Facility-Generic"
"6293","Helicopter","rdf-schema#subClassOf","FuelPoweredDevice"
"6294","GenericQuantity","22-rdf-syntax-ns#type","ObjectType"
"6295","TelevisionSet","prettyString","boob tube"
"6296","AcademicQuarter","owl#disjointWith","AcademicSemester"
"6297","ComputerHardwareTypeByBrandVersion","typeGenls","ComputerHardwareItem"
"6298","Administrator","prettyString","humaner that has been Has Administrators of an institution"
"6299","AbuDhabi-Emirate","prettyString","Abu Zabi"
"6300","Rubbing","22-rdf-syntax-ns#type","DurativeEventType"
"6301","ThingByNormalityInContext","22-rdf-syntax-ns#type","CollectionType"
"6302","Event","prettyString","occurrences"
"6303","AbdominalExerciseDevice","prettyString","abdominal exercise machine"
"6304","uniquelyIdentifiedInType","arity","2"
"6305","arg2Genl","arg2Format","SetTheFormat"
"6306","LocalProgram","prettyString","local programs"
"6307","CountrySubsidiary","facets-Generic","CountrySubsidiaryTypeByAdministrativeDivision"
"6308","ABMIndustriesIncorporated","22-rdf-syntax-ns#type","PubliclyHeldCorporation"
"6309","ConsciousActivity","prettyString-Canonical","conscious activity"
"6310","AbuJaffar","22-rdf-syntax-ns#type","Leader"
"6311","Place","owl#disjointWith","DrugSubstance"
"6312","AbuSaafaOilField","rdf-schema#comment","An #$OilField located in #$SaudiArabia"
"6313","Poisoning","prettyString-Canonical","poisoning"
"6314","AcademicQuarter","owl#disjointWith","AcademicYear"
"6315","LinguisticExpressionPeg","facets-Generic","ExpressionTypeByNumber"
"6316","HelpingAnAgent","prettyString","aiding"
"6317","SoftwareObjectTypeByFault","typeGenls","SoftwareObject"
"6318","2-TheDigit","22-rdf-syntax-ns#type","ArabicNumeral"
"6319","3DUltraNascarPinball-TheGame","22-rdf-syntax-ns#type","Individual"
"6320","StringIndexingSlot","22-rdf-syntax-ns#type","PredicateType"
"6321","HelpingAnAgent","prettyString","aid"
"6322","3DPipesScreenSaver-TheProgram","22-rdf-syntax-ns#type","UnversionedProgram"
"6323","ScalarInterval","owl#disjointWith","Proposition"
"6324","Abkhazia-RegionGeorgia","22-rdf-syntax-ns#type","Individual"
"6325","Acetabulum","rdf-schema#subClassOf","BoneSubPart"
"6326","ComputerHardwareTypeByBrandVersion","rdf-schema#comment","A specialization of #$ComputerHardwareTypeByBrand and #$ProductTypeByBrandVersion. Each instance of this (second-order) collection is
a spec of #$ComputerHardwareItem which is a version of a type of brand-name computer (for example, #$AppleiMacComputer) or a version of a type of brand-name computer hardware item (for
example, #$Motorola68C000Processor)."
"6327","ShelterConstruction","prettyString","habitations"
"6328","2ndManeuverBrigade-RRS","22-rdf-syntax-ns#type","SpatialThing-Localized"
"6329","AccessoryHemiAzygosVein","rdf-schema#subClassOf","SystemicVein"
